Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,Active,Population Density,Urban Population,Rural Population,Y1_New_Confirmed,Y2_New_Cured,Y3_New_Deaths
1627,05/05/20,5:00 PM,Meghalaya,-,-,10,1,12,1,132,595450,2371439,0,0,0
1660,06/05/20,8:00 AM,Meghalaya,-,-,10,1,12,1,132,595450,2371439,0,0,0
1693,07/05/20,8:00 AM,Meghalaya,-,-,10,1,12,1,132,595450,2371439,0,0,0
1726,08/05/20,8:00 AM,Meghalaya,-,-,10,1,12,1,132,595450,2371439,0,0,0
1759,09/05/20,8:00 AM,Meghalaya,-,-,10,1,12,1,132,595450,2371439,1,0,0
1792,10/05/20,8:00 AM,Meghalaya,-,-,10,1,13,2,132,595450,2371439,0,0,0
1825,11/05/20,8:00 AM,Meghalaya,-,-,10,1,13,2,132,595450,2371439,0,0,0
1858,12/05/20,8:00 AM,Meghalaya,-,-,10,1,13,2,132,595450,2371439,0,0,0
1891,13/05/20,8:00 AM,Meghalaya,-,-,10,1,13,2,132,595450,2371439,0,0,0
1924,14/05/20,8:00 AM,Meghalaya,-,-,10,1,13,2,132,595450,2371439,0,1,0
1957,15/05/20,8:00 AM,Meghalaya,-,-,11,1,13,1,132,595450,2371439,0,0,0
1990,16/05/20,8:00 AM,Meghalaya,-,-,11,1,13,1,132,595450,2371439,0,0,0
2023,17/05/20,8:00 AM,Meghalaya,-,-,11,1,13,1,132,595450,2371439,0,0,0
2056,18/05/20,8:00 AM,Meghalaya,-,-,11,1,13,1,132,595450,2371439,0,0,0
2089,19/05/20,8:00 AM,Meghalaya,-,-,11,1,13,1,132,595450,2371439,0,1,0
2122,20/05/20,8:00 AM,Meghalaya,-,-,12,1,13,0,132,595450,2371439,1,0,0
2156,21/05/20,8:00 AM,Meghalaya,-,-,12,1,14,1,132,595450,2371439,0,0,0
2190,22/05/20,8:00 AM,Meghalaya,-,-,12,1,14,1,132,595450,2371439,0,0,0
2224,23/05/20,8:00 AM,Meghalaya,-,-,12,1,14,1,132,595450,2371439,0,0,0
2258,24/05/20,8:00 AM,Meghalaya,-,-,12,1,14,1,132,595450,2371439,0,0,0
2293,25/05/20,8:00 AM,Meghalaya,-,-,12,1,14,1,132,595450,2371439,0,0,0
2328,26/05/20,8:00 AM,Meghalaya,-,-,12,1,14,1,132,595450,2371439,1,0,0
2364,27/05/20,8:00 AM,Meghalaya,-,-,12,1,15,2,132,595450,2371439,5,0,0
2400,28/05/20,8:00 AM,Meghalaya,-,-,12,1,20,7,132,595450,2371439,1,0,0
2436,29/05/20,8:00 AM,Meghalaya,-,-,12,1,21,8,132,595450,2371439,6,0,0
2472,30/05/20,8:00 AM,Meghalaya,-,-,12,1,27,14,132,595450,2371439,0,0,0
2508,31/05/20,8:00 AM,Meghalaya,-,-,12,1,27,14,132,595450,2371439,0,0,0
2544,01/06/20,8:00 AM,Meghalaya,-,-,12,1,27,14,132,595450,2371439,0,0,0
2580,02/06/20,8:00 AM,Meghalaya,-,-,12,1,27,14,132,595450,2371439,0,0,0
2616,03/06/20,8:00 AM,Meghalaya,-,-,12,1,27,14,132,595450,2371439,6,1,0
2652,04/06/20,8:00 AM,Meghalaya,-,-,13,1,33,19,132,595450,2371439,0,0,0
2688,05/06/20,8:00 AM,Meghalaya,-,-,13,1,33,19,132,595450,2371439,0,0,0
2724,06/06/20,8:00 AM,Meghalaya,-,-,13,1,33,19,132,595450,2371439,0,0,0
2760,07/06/20,8:00 AM,Meghalaya,-,-,13,1,33,19,132,595450,2371439,3,0,0
2796,08/06/20,8:00 AM,Meghalaya,-,-,13,1,36,22,132,595450,2371439,0,0,0
2832,09/06/20,8:00 AM,Meghalaya,-,-,13,1,36,22,132,595450,2371439,7,0,0
2868,10/06/20,8:00 AM,Meghalaya,-,-,13,1,43,29,132,595450,2371439,1,0,0
2905,11/06/20,8:00 AM,Meghalaya,-,-,13,1,44,30,132,595450,2371439,0,5,0
2941,12/06/20,8:00 AM,Meghalaya,-,-,18,1,44,25,132,595450,2371439,0,4,0
2977,13/06/20,8:00 AM,Meghalaya,-,-,22,1,44,21,132,595450,2371439,0,0,0
3013,14/06/20,8:00 AM,Meghalaya,-,-,22,1,44,21,132,595450,2371439,0,3,0
3049,15/06/20,8:00 AM,Meghalaya,-,-,25,1,44,18,132,595450,2371439,0,0,0
3085,16/06/20,8:00 AM,Meghalaya,-,-,25,1,44,18,132,595450,2371439,0,0,0
3121,17/06/20,8:00 AM,Meghalaya,-,-,25,1,44,18,132,595450,2371439,0,5,0
3157,18/06/20,8:00 AM,Meghalaya,-,-,30,1,44,13,132,595450,2371439,0,0,0
3193,19/06/20,8:00 AM,Meghalaya,-,-,30,1,44,13,132,595450,2371439,0,3,0
3229,20/06/20,8:00 AM,Meghalaya,-,-,33,1,44,10,132,595450,2371439,0,0,0
3265,21/06/20,8:00 AM,Meghalaya,-,-,33,1,44,10,132,595450,2371439,0,0,0
3301,22/06/20,8:00 AM,Meghalaya,-,-,33,1,44,10,132,595450,2371439,0,4,0
3337,23/06/20,8:00 AM,Meghalaya,-,-,37,1,44,6,132,595450,2371439,2,0,0
3373,24/06/20,8:00 AM,Meghalaya,-,-,37,1,46,8,132,595450,2371439,0,5,0
3409,25/06/20,8:00 AM,Meghalaya,-,-,42,1,46,3,132,595450,2371439,0,0,0
3445,26/06/20,8:00 AM,Meghalaya,-,-,42,1,46,3,132,595450,2371439,1,0,0
3481,27/06/20,8:00 AM,Meghalaya,-,-,42,1,47,4,132,595450,2371439,0,0,0
3517,28/06/20,8:00 AM,Meghalaya,-,-,42,1,47,4,132,595450,2371439,0,0,0
3553,29/06/20,8:00 AM,Meghalaya,-,-,42,1,47,4,132,595450,2371439,0,0,0
3589,30/06/20,8:00 AM,Meghalaya,-,-,42,1,47,4,132,595450,2371439,5,0,0
3625,01/07/20,8:00 AM,Meghalaya,-,-,42,1,52,9,132,595450,2371439,0,0,0
3661,02/07/20,8:00 AM,Meghalaya,-,-,42,1,52,9,132,595450,2371439,4,0,0
3697,03/07/20,8:00 AM,Meghalaya,-,-,42,1,56,13,132,595450,2371439,6,1,0
3733,04/07/20,8:00 AM,Meghalaya,-,-,43,1,62,18,132,595450,2371439,0,0,0
3769,05/07/20,8:00 AM,Meghalaya,-,-,43,1,62,18,132,595450,2371439,0,0,0
3805,06/07/20,8:00 AM,Meghalaya,-,-,43,1,62,18,132,595450,2371439,18,0,0
3841,07/07/20,8:00 AM,Meghalaya,-,-,43,1,80,36,132,595450,2371439,0,0,0
3877,08/07/20,8:00 AM,Meghalaya,-,-,43,1,80,36,132,595450,2371439,0,0,0
3913,09/07/20,8:00 AM,Meghalaya,-,-,43,1,80,36,132,595450,2371439,33,23,1
3949,10/07/20,8:00 AM,Meghalaya,-,-,66,2,113,45,132,595450,2371439,94,0,0
3985,11/07/20,8:00 AM,Meghalaya,-,-,66,2,207,139,132,595450,2371439,0,0,0
4021,12/07/20,8:00 AM,Meghalaya,-,-,66,2,207,139,132,595450,2371439,99,0,0
4057,13/07/20,8:00 AM,Meghalaya,-,-,66,2,306,238,132,595450,2371439,12,0,0
4093,14/07/20,8:00 AM,Meghalaya,-,-,66,2,318,250,132,595450,2371439,0,0,0
4129,15/07/20,8:00 AM,Meghalaya,-,-,66,2,318,250,132,595450,2371439,28,0,0
4165,16/07/20,8:00 AM,Meghalaya,-,-,66,2,346,278,132,595450,2371439,31,0,0
4201,17/07/20,8:00 AM,Meghalaya,-,-,66,2,377,309,132,595450,2371439,26,0,0
4237,18/07/20,8:00 AM,Meghalaya,-,-,66,2,403,335,132,595450,2371439,15,0,0
4273,19/07/20,8:00 AM,Meghalaya,-,-,66,2,418,350,132,595450,2371439,32,0,0
4308,20/07/20,8:00 AM,Meghalaya,-,-,66,2,450,382,132,595450,2371439,16,0,2
4343,21/07/20,8:00 AM,Meghalaya,-,-,66,4,466,396,132,595450,2371439,24,4,0
4378,22/07/20,8:00 AM,Meghalaya,-,-,70,4,490,416,132,595450,2371439,24,7,0
4413,23/07/20,8:00 AM,Meghalaya,-,-,77,4,514,433,132,595450,2371439,20,1,0
4448,24/07/20,8:00 AM,Meghalaya,-,-,78,4,534,452,132,595450,2371439,54,9,1
4483,25/07/20,8:00 AM,Meghalaya,-,-,87,5,588,496,132,595450,2371439,58,7,0
4518,26/07/20,8:00 AM,Meghalaya,-,-,94,5,646,547,132,595450,2371439,56,41,0
4553,27/07/20,8:00 AM,Meghalaya,-,-,135,5,702,562,132,595450,2371439,36,51,0
4588,28/07/20,8:00 AM,Meghalaya,-,-,186,5,738,547,132,595450,2371439,41,8,0
4623,29/07/20,8:00 AM,Meghalaya,-,-,194,5,779,580,132,595450,2371439,5,13,0
4658,30/07/20,8:00 AM,Meghalaya,-,-,207,5,784,572,132,595450,2371439,19,3,0
4693,31/07/20,8:00 AM,Meghalaya,-,-,210,5,803,588,132,595450,2371439,20,5,0
4728,01/08/20,8:00 AM,Meghalaya,-,-,215,5,823,603,132,595450,2371439,33,37,0
4763,02/08/20,8:00 AM,Meghalaya,-,-,252,5,856,599,132,595450,2371439,18,12,0
4798,03/08/20,8:00 AM,Meghalaya,-,-,264,5,874,605,132,595450,2371439,28,0,0
4833,04/08/20,8:00 AM,Meghalaya,-,-,264,5,902,633,132,595450,2371439,15,66,0
4868,05/08/20,8:00 AM,Meghalaya,-,-,330,5,917,582,132,595450,2371439,12,0,0
4903,06/08/20,8:00 AM,Meghalaya,-,-,330,5,929,594,132,595450,2371439,61,15,0
4938,07/08/20,8:00 AM,Meghalaya,-,-,345,5,990,640,132,595450,2371439,16,66,0
4973,08/08/20,8:00 AM,Meghalaya,-,-,411,5,1006,590,132,595450,2371439,17,12,1
5008,09/08/20,8:00 AM,Meghalaya,-,-,423,6,1023,594,132,595450,2371439,39,67,0
5043,10/08/20,8:00 AM,Meghalaya,-,-,490,6,1062,566,132,595450,2371439,52,8,0
5078,11/08/20,8:00 AM,Meghalaya,-,-,498,6,1114,610,132,595450,2371439,22,11,0
5113,12/08/20,8:00 AM,Meghalaya,-,-,509,6,1136,621,132,595450,2371439,43,8,0
5148,13/08/20,8:00 AM,Meghalaya,-,-,517,6,1179,656,132,595450,2371439,14,30,0
5183,14/08/20,8:00 AM,Meghalaya,-,-,547,6,1193,640,132,595450,2371439,35,34,0
5218,15/08/20,8:00 AM,Meghalaya,-,-,581,6,1228,641,132,595450,2371439,64,15,0
5253,16/08/20,8:00 AM,Meghalaya,-,-,596,6,1292,690,132,595450,2371439,82,79,0
5288,17/08/20,8:00 AM,Meghalaya,-,-,675,6,1374,693,132,595450,2371439,44,4,0
5323,18/08/20,8:00 AM,Meghalaya,-,-,679,6,1418,733,132,595450,2371439,39,6,0
5358,19/08/20,8:00 AM,Meghalaya,-,-,685,6,1457,766,132,595450,2371439,49,9,0
5393,20/08/20,8:00 AM,Meghalaya,-,-,694,6,1506,806,132,595450,2371439,155,36,0
5428,21/08/20,8:00 AM,Meghalaya,-,-,730,6,1661,925,132,595450,2371439,57,19,0
5463,22/08/20,8:00 AM,Meghalaya,-,-,749,6,1718,963,132,595450,2371439,93,20,1
5498,23/08/20,8:00 AM,Meghalaya,-,-,769,7,1811,1035,132,595450,2371439,106,7,1
5533,24/08/20,8:00 AM,Meghalaya,-,-,776,8,1917,1133,132,595450,2371439,59,13,0
5568,25/08/20,8:00 AM,Meghalaya,-,-,789,8,1976,1179,132,595450,2371439,42,43,0
5603,26/08/20,8:00 AM,Meghalaya,-,-,832,8,2018,1178,132,595450,2371439,32,42,0
5638,27/08/20,8:00 AM,Meghalaya,-,-,874,8,2050,1168,132,595450,2371439,79,25,0
5673,28/08/20,8:00 AM,Meghalaya,-,-,899,8,2129,1222,132,595450,2371439,111,59,2
5708,29/08/20,8:00 AM,Meghalaya,-,-,958,10,2240,1272,132,595450,2371439,43,77,0
5743,30/08/20,8:00 AM,Meghalaya,-,-,1035,10,2283,1238,132,595450,2371439,60,14,0
5778,31/08/20,8:00 AM,Meghalaya,-,-,1049,10,2343,1284,132,595450,2371439,25,113,0
5813,01/09/20,8:00 AM,Meghalaya,-,-,1162,10,2368,1196,132,595450,2371439,72,73,2
5848,02/09/20,8:00 AM,Meghalaya,-,-,1235,12,2440,1193,132,595450,2371439,77,83,1
5883,03/09/20,8:00 AM,Meghalaya,-,-,1318,13,2517,1186,132,595450,2371439,109,75,0
5918,04/09/20,8:00 AM,Meghalaya,-,-,1393,13,2626,1220,132,595450,2371439,108,75,1
5953,05/09/20,8:00 AM,Meghalaya,-,-,1468,14,2734,1252,132,595450,2371439,182,59,1
5988,06/09/20,8:00 AM,Meghalaya,-,-,1527,15,2916,1374,132,595450,2371439,89,29,1
6023,07/09/20,8:00 AM,Meghalaya,-,-,1556,16,3005,1433,132,595450,2371439,29,4,1
6058,08/09/20,8:00 AM,Meghalaya,-,-,1560,17,3034,1457,132,595450,2371439,42,156,0
6093,09/09/20,8:00 AM,Meghalaya,-,-,1716,17,3076,1343,132,595450,2371439,121,107,2
6128,10/09/20,8:00 AM,Meghalaya,-,-,1823,19,3197,1355,132,595450,2371439,99,19,1
6163,11/09/20,8:00 AM,Meghalaya,-,-,1842,20,3296,1434,132,595450,2371439,151,47,4
6198,12/09/20,8:00 AM,Meghalaya,-,-,1889,24,3447,1534,132,595450,2371439,168,131,1
6233,13/09/20,8:00 AM,Meghalaya,-,-,2020,25,3615,1570,132,595450,2371439,109,55,1
6268,14/09/20,8:00 AM,Meghalaya,-,-,2075,26,3724,1623,132,595450,2371439,140,76,1
6303,15/09/20,8:00 AM,Meghalaya,-,-,2151,27,3864,1686,132,595450,2371439,172,39,1
6338,16/09/20,8:00 AM,Meghalaya,-,-,2190,28,4036,1818,132,595450,2371439,159,74,1
353,25/03/20,6:00 PM,Mizoram,1,0,0,0,1,1,52,571771,525435,0,0,0
383,26/03/20,6:00 PM,Mizoram,1,0,0,0,1,1,52,571771,525435,0,0,0
410,27/03/20,10:00 AM,Mizoram,1,0,0,0,1,1,52,571771,525435,0,0,0
437,28/03/20,6:00 PM,Mizoram,1,0,0,0,1,1,52,571771,525435,0,0,0
464,29/03/20,7:30 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
491,30/03/20,9:30 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
519,31/03/20,8:30 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
549,01/04/20,7:30 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
578,02/04/20,6:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
608,03/04/20,6:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
639,04/04/20,6:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
669,05/04/20,6:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
699,06/04/20,6:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
729,07/04/20,6:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
760,08/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
791,09/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
822,10/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
853,11/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
884,12/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
915,13/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
948,14/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
981,15/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1014,16/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1047,17/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1080,18/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1113,19/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1146,20/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1179,21/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1212,22/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1244,23/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1276,24/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1308,25/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1340,26/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1372,27/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1404,28/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1436,29/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1468,30/04/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1500,01/05/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1532,02/05/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1564,03/05/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1596,04/05/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1628,05/05/20,5:00 PM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1661,06/05/20,8:00 AM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1694,07/05/20,8:00 AM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1727,08/05/20,8:00 AM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,0,0
1760,09/05/20,8:00 AM,Mizoram,-,-,0,0,1,1,52,571771,525435,0,1,0
1793,10/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
1826,11/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
1859,12/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
1892,13/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
1925,14/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
1958,15/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
1991,16/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2024,17/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2057,18/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2090,19/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2123,20/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2157,21/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2191,22/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2225,23/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2259,24/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2294,25/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2329,26/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2365,27/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2401,28/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2437,29/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2473,30/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2509,31/05/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2545,01/06/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,0,0,0
2581,02/06/20,8:00 AM,Mizoram,-,-,1,0,1,0,52,571771,525435,12,0,0
2617,03/06/20,8:00 AM,Mizoram,-,-,1,0,13,12,52,571771,525435,1,0,0
2653,04/06/20,8:00 AM,Mizoram,-,-,1,0,14,13,52,571771,525435,3,0,0
2689,05/06/20,8:00 AM,Mizoram,-,-,1,0,17,16,52,571771,525435,5,0,0
2725,06/06/20,8:00 AM,Mizoram,-,-,1,0,22,21,52,571771,525435,2,0,0
2761,07/06/20,8:00 AM,Mizoram,-,-,1,0,24,23,52,571771,525435,10,0,0
2797,08/06/20,8:00 AM,Mizoram,-,-,1,0,34,33,52,571771,525435,8,0,0
2833,09/06/20,8:00 AM,Mizoram,-,-,1,0,42,41,52,571771,525435,46,0,0
2869,10/06/20,8:00 AM,Mizoram,-,-,1,0,88,87,52,571771,525435,5,0,0
2906,11/06/20,8:00 AM,Mizoram,-,-,1,0,93,92,52,571771,525435,9,0,0
2942,12/06/20,8:00 AM,Mizoram,-,-,1,0,102,101,52,571771,525435,2,0,0
2978,13/06/20,8:00 AM,Mizoram,-,-,1,0,104,103,52,571771,525435,3,0,0
3014,14/06/20,8:00 AM,Mizoram,-,-,1,0,107,106,52,571771,525435,5,0,0
3050,15/06/20,8:00 AM,Mizoram,-,-,1,0,112,111,52,571771,525435,5,0,0
3086,16/06/20,8:00 AM,Mizoram,-,-,1,0,117,116,52,571771,525435,4,0,0
3122,17/06/20,8:00 AM,Mizoram,-,-,1,0,121,120,52,571771,525435,0,0,0
3158,18/06/20,8:00 AM,Mizoram,-,-,1,0,121,120,52,571771,525435,9,0,0
3194,19/06/20,8:00 AM,Mizoram,-,-,1,0,130,129,52,571771,525435,0,0,0
3230,20/06/20,8:00 AM,Mizoram,-,-,1,0,130,129,52,571771,525435,10,8,0
3266,21/06/20,8:00 AM,Mizoram,-,-,9,0,140,131,52,571771,525435,1,0,0
3302,22/06/20,8:00 AM,Mizoram,-,-,9,0,141,132,52,571771,525435,0,0,0
3338,23/06/20,8:00 AM,Mizoram,-,-,9,0,141,132,52,571771,525435,1,0,0
3374,24/06/20,8:00 AM,Mizoram,-,-,9,0,142,133,52,571771,525435,0,10,0
3410,25/06/20,8:00 AM,Mizoram,-,-,19,0,142,123,52,571771,525435,3,11,0
3446,26/06/20,8:00 AM,Mizoram,-,-,30,0,145,115,52,571771,525435,0,0,0
3482,27/06/20,8:00 AM,Mizoram,-,-,30,0,145,115,52,571771,525435,3,25,0
3518,28/06/20,8:00 AM,Mizoram,-,-,55,0,148,93,52,571771,525435,0,0,0
3554,29/06/20,8:00 AM,Mizoram,-,-,55,0,148,93,52,571771,525435,0,0,0
3590,30/06/20,8:00 AM,Mizoram,-,-,55,0,148,93,52,571771,525435,12,67,0
3626,01/07/20,8:00 AM,Mizoram,-,-,122,0,160,38,52,571771,525435,0,1,0
3662,02/07/20,8:00 AM,Mizoram,-,-,123,0,160,37,52,571771,525435,2,3,0
3698,03/07/20,8:00 AM,Mizoram,-,-,126,0,162,36,52,571771,525435,0,0,0
3734,04/07/20,8:00 AM,Mizoram,-,-,126,0,162,36,52,571771,525435,2,4,0
3770,05/07/20,8:00 AM,Mizoram,-,-,130,0,164,34,52,571771,525435,22,0,0
3806,06/07/20,8:00 AM,Mizoram,-,-,130,0,186,56,52,571771,525435,11,3,0
3842,07/07/20,8:00 AM,Mizoram,-,-,133,0,197,64,52,571771,525435,0,0,0
3878,08/07/20,8:00 AM,Mizoram,-,-,133,0,197,64,52,571771,525435,0,0,0
3914,09/07/20,8:00 AM,Mizoram,-,-,133,0,197,64,52,571771,525435,0,0,0
3950,10/07/20,8:00 AM,Mizoram,-,-,133,0,197,64,52,571771,525435,29,10,0
3986,11/07/20,8:00 AM,Mizoram,-,-,143,0,226,83,52,571771,525435,1,7,0
4022,12/07/20,8:00 AM,Mizoram,-,-,150,0,227,77,52,571771,525435,4,0,0
4058,13/07/20,8:00 AM,Mizoram,-,-,150,0,231,81,52,571771,525435,2,1,0
4094,14/07/20,8:00 AM,Mizoram,-,-,151,0,233,82,52,571771,525435,5,8,0
4130,15/07/20,8:00 AM,Mizoram,-,-,159,0,238,79,52,571771,525435,0,0,0
4166,16/07/20,8:00 AM,Mizoram,-,-,159,0,238,79,52,571771,525435,34,1,0
4202,17/07/20,8:00 AM,Mizoram,-,-,160,0,272,112,52,571771,525435,10,0,0
4238,18/07/20,8:00 AM,Mizoram,-,-,160,0,282,122,52,571771,525435,2,7,0
4274,19/07/20,8:00 AM,Mizoram,-,-,167,0,284,117,52,571771,525435,0,0,0
4309,20/07/20,8:00 AM,Mizoram,-,-,167,0,284,117,52,571771,525435,13,1,0
4344,21/07/20,8:00 AM,Mizoram,-,-,168,0,297,129,52,571771,525435,20,0,0
4379,22/07/20,8:00 AM,Mizoram,-,-,168,0,317,149,52,571771,525435,0,11,0
4414,23/07/20,8:00 AM,Mizoram,-,-,179,0,317,138,52,571771,525435,15,4,0
4449,24/07/20,8:00 AM,Mizoram,-,-,183,0,332,149,52,571771,525435,29,0,0
4484,25/07/20,8:00 AM,Mizoram,-,-,183,0,361,178,52,571771,525435,0,0,0
4519,26/07/20,8:00 AM,Mizoram,-,-,183,0,361,178,52,571771,525435,0,10,0
4554,27/07/20,8:00 AM,Mizoram,-,-,193,0,361,168,52,571771,525435,23,0,0
4589,28/07/20,8:00 AM,Mizoram,-,-,193,0,384,191,52,571771,525435,0,5,0
4624,29/07/20,8:00 AM,Mizoram,-,-,198,0,384,186,52,571771,525435,14,17,0
4659,30/07/20,8:00 AM,Mizoram,-,-,215,0,398,183,52,571771,525435,10,19,0
4694,31/07/20,8:00 AM,Mizoram,-,-,234,0,408,174,52,571771,525435,4,13,0
4729,01/08/20,8:00 AM,Mizoram,-,-,247,0,412,165,52,571771,525435,56,6,0
4764,02/08/20,8:00 AM,Mizoram,-,-,253,0,468,215,52,571771,525435,14,5,0
4799,03/08/20,8:00 AM,Mizoram,-,-,258,0,482,224,52,571771,525435,19,8,0
4834,04/08/20,8:00 AM,Mizoram,-,-,266,0,501,235,52,571771,525435,3,16,0
4869,05/08/20,8:00 AM,Mizoram,-,-,282,0,504,222,52,571771,525435,33,4,0
4904,06/08/20,8:00 AM,Mizoram,-,-,286,0,537,251,52,571771,525435,2,2,0
4939,07/08/20,8:00 AM,Mizoram,-,-,288,0,539,251,52,571771,525435,27,1,0
4974,08/08/20,8:00 AM,Mizoram,-,-,289,0,566,277,52,571771,525435,27,7,0
5009,09/08/20,8:00 AM,Mizoram,-,-,296,0,593,297,52,571771,525435,27,2,0
5044,10/08/20,8:00 AM,Mizoram,-,-,298,0,620,322,52,571771,525435,3,25,0
5079,11/08/20,8:00 AM,Mizoram,-,-,323,0,623,300,52,571771,525435,25,0,0
5114,12/08/20,8:00 AM,Mizoram,-,-,323,0,648,325,52,571771,525435,1,7,0
5149,13/08/20,8:00 AM,Mizoram,-,-,330,0,649,319,52,571771,525435,0,13,0
5184,14/08/20,8:00 AM,Mizoram,-,-,343,0,649,306,52,571771,525435,8,5,0
5219,15/08/20,8:00 AM,Mizoram,-,-,348,0,657,309,52,571771,525435,120,8,0
5254,16/08/20,8:00 AM,Mizoram,-,-,356,0,777,421,52,571771,525435,12,15,0
5289,17/08/20,8:00 AM,Mizoram,-,-,371,0,789,418,52,571771,525435,0,1,0
5324,18/08/20,8:00 AM,Mizoram,-,-,372,0,789,417,52,571771,525435,71,7,0
